0
0.92
5.47
10.79
16.65
22.49
28.48
34.9
41.5
48.27
55.11
62.64
70.42
78.14
86.02
94
102.06
110.3
118.92
127.48
135.97
144.64
153.34
161.87
170.24
178.83
187.32
195.59
204.01
212.32
220.76
229.1
237.62
246.05
254.84
263.68
272.54
281.25
290
298.61
307.29
315.63
323.68
331.42
339.11
347.35
356.11
364.39
372.61
380.95
389.22
397.58
406.04
414.38
422.45
430.58
438.89
447.22
455.53
463.96
472.53
481.23
489.1
496.31
502.39
507.8
512.98
518.45
524.03
529.62
535.49
541.97
548.88
555.73
562.71
569.76
577.35
585.09
592.61
600.13
607.74
615.41
623.04
630.5
637.95
646.15
654.37
662.2
669.62
677.21
685.53
693.22
701.59
709.4
716.74
722.64
727.7
731.71
734.87
737.92
740.51
742.5
743.84
744.88
745.77
746.3
746.62
746.67
746.74
746.74
746.74
746.74
746.8
748
750.32
754
758.61
763.64
769.15
774.58
780
785.35
791.19
797.44
804.21
810.89
817.6
824.78
832
839.1
846.37
853.58
860.72
867.89
875
881.55
887.83
894.69
900.91
906.79
912.85
918.76
925.5
932.62
940.13
948.01
956.7
965.31
973.21
980.95
989.01
996.93
1004.89
1013.06
1022.07
1030.83
1039.22
1047.4
1055.69
1063.87
1071.59
1080.67
1089.46
1097.84
1106.62
1116
1124.96
1133
1141.39
1150.71
1158.66
1165.24
1171.99
1179.88
1188.1
1195.09
1202.15
1209.38
1217.11
1224.27
1231.98
1240.49
1248.52
1256.32
1263.68
1270.8
1277.81
1284.4
1290.28
1295.12
1299.25
1303.21
1307.72
1314.17
1320.15
1326.01
1331.69
1337.72
1344.88
1352.62
1360.06
1367.2
1374.15
1381.14
1388.27
1395.26
1402.39
1410.36
1417.7
1425.64
1433.73
1441.8
1450.32
1459.27
1468.19
1476.94
1486.04
1495.14
1504.56
1513.94
1523.78
1533.72
1543.28
1552.47
1561.19
1569.67
1577.11
1584.28
1592.02
1599.48
1607.42
1615.12
1622.33
1629.49
1636.91
1644.84
1653.45
1663.31
1677.52
1684.89
1693.03
1702.43
1712.33
1722.94
1734.13
1742.44
1747.9
1752.76
1758.69
1765.88
1773.24
1781.23
1789.42
1798.12
1806.68
1815.06
1822.18
1829.1
1835.95
1843.76
1851.71
1859.48
1867.05
1874.89
1883.34
1891.31
1898.76
1908.11
1916.76
1924.04
1930.78
1935.62
1939.85
1943.73
1948.97
1956.5
1964.37
1972.57
1980.87
1989.25
1999.74
2010.65
2019.77
2026.52
2032.26
2037.7
2042.22
2047.08
2053.02
2059.58
2067.11
2074.32
2082.19
2090.73
2099.04
2107.83
2116.52
2124.61
2132.2
2140.05
2147.97
2156.08
2164.5
2172.82
2181.23
2188.35
2194.35
2200.73
2207.1
2214.59
2221.66
2229
2236.95
2244.79
2251.07
2256.33
2261
2265.81
2270.97
2276.28
2281.51
2286.39
2292.52
2299.43
2306.74
2313.96
2321.01
2327.74
2334.6
2341.39
2348.56
2355.45
2361.96
2368.21
2374.36
2380.64
2387.3
2393.85
2400.74
2407.49
2414.85
2423.11
2430.3
2436.37
2441.88
2447.08
2453.73
2461.29
2469.14
2477.47
2486.27
2495.28
2504.24
2512.95
2521.12
2529.17
2536.93
2544.44
2550.9
2557.28
2564.9
2572.71
2580.54
2588.21
2595.69
2603.42
2612.03
2618.85
2624.55
2629.25
2634.39
2640.92
2647.68
2654.83
2662.73
2671.47
2679.72
2687.4
2694.97
2704.84
2712.96
2720.85
2729.09
2736.73
2743.42
2749.98
2756.97
2763.65
2769.98
2775.13
2779.79
2784.77
2791.77
2798.75
2805.64
2812.71
2820.1
2827.42
2835.27
2842.98
2850.31
2857.07
2863.42
2869.67
2875.6
2881.4
2886.85
2891.66
2896.52
2901
2905.18
2909.1
2913.68
2918.75
2924.72
2930.96
2937.8
2944.57
2951.27
2959.13
2966.03
2972.13
2977.73
2983.54
2988.91
2995.18
3001.99
3008.66
3015.84
3023.51
3030.85
3038.25
3044.96
3051.6
3058.28
3064.93
3071.68
3078.8
3085.72
3092.46
3099.11
3105.68
3112.29
3118.54
3124.22
3128.94
3132.83
3136.58
3139.37
3141.32
3142.75
3144.08
3145.48
3147.18
3149.91
3153.03
3156.37
3160.14
3164.29
3168.56
3172.66
3176.66
3180.59
3184.77
3189.15
3193.65
3198.11
3202.57
3207.34
3211.72
3215.99
3220.41
3225.02
3229.75
3234.47
3239.48
3244.51
3249.79
3254.96
3259.9
3265.36
3270.77
3276.73
3283.05
3289.05
3295.36
3301.38
3307.24
3312.83
3317.77
3322.15
3326.53
3331.26
3335.69
3339.75
3343.58
3348.02
3353.09
3358.13
3363.23
3368.53
3373.85
3379.22
3384.21
3389.44
3394.7
3400.09
3405.73
3411.51
3416.97
3422.54
3428.09
3433.46
3438.86
3444.7
3450.51
3456.31
3461.65
3468.43
3472.44
3474.72
3477.54
3480.85
3484.7
3488.89
3493.09
3496.92
3500.09
3502.59
3504.63
3506.17
3507.77
3509.92
3512.57
3515.64
3518.95
3522.7
3526.02
3529.16
